fall_id,Status,Waterfall,Access,Country  Rating,Height,State,url,val,Magnitude,Absolute Magnitude,IWC Rating,Global Score,Country Score,State Score,Location,Appx. Elevation,Total Height,Tallest Drop,Num of Drops,Avg. Width,Max. Width,Pitch,Run,Form,Watershed,Stream,Avg.  High  Volume,Avg. Low Volume,Source,Flow Consistency,Best Flow,Avg.  Estm.  Volume,Province Score
0,.Cataloged-row,Hidden Creek Falls,,51.66,150 feet / 46 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hidden-Creek-Falls-3369,NA,34.67,Unavailable,2.05,Not Rated,51.66,46.56,"48.73802, -121.54878",1653 feet (asl),46 meters,,,6 meters,,59 degrees,30 meters,Steep Cascade,Baker River,Hidden Creek,2 cms,0 cms,Glacier,,April to July,NA,NA
1,.Cataloged-row,Hidden Falls,,30.77,10 feet / 3 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hidden-Falls-3265,NA,5.04,Unavailable,0,Not Rated,32.01,23.42,"48.64828, -122.82265",720 feet (asl),3 meters,,1,2 meters,,45 degrees,2 meters,Steep Cascade,Puget Sound,Cascade Creek,0 cms,0 cms,Lake,,Winter - Spring,NA,NA
2,.Cataloged-row,Hidden Falls,,53.62,16 feet / 5 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hidden-Falls-4519,NA,26,Unavailable,1.54,Not Rated,53.62,48.87,Unavailable,505 feet (asl),5 meters,5 meters,1,3 meters,5 meters,90 degrees,3 meters,Plunging Punchbowl,Snohomish River,Tokul Creek,4 cms,2 cms,Lake,12 months,November to April,NA,NA
0,.Cataloged-row,Highgate Falls,,,35 feet / 11 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Highgate-Falls-11426,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.9343, -73.0476",,11 meters,6 meters,,,,,,,,Missisquoi River,,,,,,NA,NA
1,.Cataloged-row,Highway Falls,,54.46,10 feet / 3 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Highway-Falls-4293,NA,29.14,Unavailable,2.78,Not Rated,54.46,57.14,"43.03472, -122.36667",3796 feet (asl),3 meters,,1,15 meters,,59 degrees,5 meters,Steep Cascade,Rogue River,Rogue River,11 cms,0 cms,Springs,,,NA,NA
2,.Cataloged-row,Hilt Creek Falls,,53.90,180 feet / 55 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hilt-Creek-Falls-4810,NA,19.73,Unavailable,0.62,Not Rated,53.91,49.2,Unavailable,925 feet (asl),55 meters,23 meters,3,6 meters,11 meters,75 degrees,46 meters,Tiered Horsetails,Skagit River,Hilt Creek,0 cms,0 cms,Runoff,12 months,March to June,NA,NA
3,.Cataloged-row,Hinter Falls,,35.02,291 feet / 89 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hinter-Falls-13546,NA,10.23,Unavailable,1.02,Not Rated,35.02,26.96,Unavailable,2540 feet (asl),89 meters,89 meters,1,5 meters,,45 degrees,183 meters,Steep Cascade,Snohomish River,Hinter Creek,0 cms,0 cms,Lake,7 months,,NA,NA
0,.Cataloged-row,Hitchcock Fall,,,12 feet / 4 meters,New Hampshire,https://www.worldwaterfalldatabase.com/waterfall/Hitchcock-Fall-12888,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.3583, -71.2701",,4 meters,4 meters,1,,,,,,,Bumpus Brook,,,,,,NA,NA
1,.Cataloged-row,Hogsback Falls,,50.13,130 feet / 40 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hogsback-Falls-2852,NA,21.13,Unavailable,2,Not Rated,50.13,44.76,"48.79111, -121.86583",5600 feet (asl),40 meters,,1,3 meters,,45 degrees,61 meters,Steep Cascade,Nooksack River,West Fork Heliotrope Creek,1 cms,0 cms,Glacier,,June to October,NA,NA
2,.Cataloged-row,Hole-In-The-Wall Falls,,54.14,96 feet / 29 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Hole-In-The-Wall-Falls-3887,NA,31.94,Unavailable,1.25,Not Rated,54.14,56.73,"45.68616, -121.70209",220 feet (asl),29 meters,19 meters,2,2 meters,,90 degrees,30 meters,Tiered Plunges,Columbia River (Snake River to Portland),Warren Creek,1 cms,0 cms,Lake,,Winter - Spring,NA,NA
0,.Cataloged-row,Homestead Falls,,46.96,23 feet / 7 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Homestead-Falls-3868,NA,25.9,Unavailable,2.32,Not Rated,46.96,47.68,"43.95628, -123.90206",207 feet (asl),7 meters,3 meters,3,6 meters,,59 degrees,12 meters,Tiered Plunges,Siuslaw River,Sweet Creek,4 cms,0 cms,Unknown,,Winter - Spring,NA,NA
1,.Cataloged-row,Honey Hollow Falls,,25.13,71 feet / 22 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Honey-Hollow-Falls-11428,NA,8.73,29.02,0.89,Not Rated,25.13,40.57,"44.3679, -72.9082",480 feet (asl),22 meters,10 meters,6,6 meters,6 meters,40 degrees,55 meters,Tiered Plunges,Winooski River,Preston Brook,0 cms,0 cms,Runoff,,,NA,NA
0,.Cataloged-row,Hopkins Creek Falls,,59.99,285 feet / 87 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hopkins-Creek-Falls-5344,NA,15.98,Unavailable,1.13,Not Rated,59.99,56.37,Unavailable,1540 feet (asl),87 meters,59 meters,3,5 meters,11 meters,80 degrees,122 meters,Tiered Horsetails,Columbia River,Hopkins Creek,0 cms,0 cms,Springs,12 months,March to June,NA,NA
1,.Cataloged-row,Horseshoe Creek Falls,,48.13,57 feet / 17 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Horseshoe-Creek-Falls-5234,NA,25.18,Unavailable,0.57,Not Rated,48.13,42.4,"45.95595, -122.15453",1300 feet (asl),17 meters,,3,8 meters,,68 degrees,15 meters,Tiered Horsetails,Lewis River,Horseshoe Creek,1 cms,0 cms,Unknown,,Winter - Spring,NA,NA
2,.Cataloged-row,Horseshoe Falls,,58.99,48 feet / 15 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Horseshoe-Falls-4438,NA,34.78,Unavailable,0.79,Not Rated,58.98,62.84,Unavailable,1508 feet (asl),15 meters,,1,5 meters,,90 degrees,1 meters,Plunge,Santiam River,Stout Creek,1 cms,0 cms,Unknown,,Winter - Spring,NA,NA
0,.Cataloged-row,Horseshoe Point Falls,,34.55,78 feet / 24 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Horseshoe-Point-Falls-27599,NA,9.74,Unavailable,0,Not Rated,35.98,28.1,"46.441104, -121.63072",2960 feet (asl),24 meters,24 meters,1,3 meters,,85 degrees,6 meters,Plunge,Columbia River,,0 cms,0 cms,,6 months,March to June,NA,NA
1,.Cataloged-row,Horsetail Falls,,77.90,791 feet / 241 meters,California,https://www.worldwaterfalldatabase.com/waterfall/Horsetail-Falls-405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,.Cataloged-row,Horsetail Falls,,41.55,57 feet / 17 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Horsetail-Falls-3203,NA,11.26,Unavailable,0,Not Rated,43.19,36.58,"46.99647, -121.10844",2646 feet (asl),17 meters,17 meters,1,2 meters,,81 degrees,5 meters,Horsetail,Naches River,Unnamed,0 cms,0 cms,Runoff,7 months,March to June,NA,NA
3,.Cataloged-row,Horsetail Falls,,69.92,214 feet / 65 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Horsetail-Falls-4044,NA,46.59,Unavailable,2.06,0.56,69.92,76.62,"45.58944, -122.06833",224 feet (asl),65 meters,65 meters,1,5 meters,,77 degrees,9 meters,Horsetail,Columbia River (Snake River to Portland),Horsetail Creek,2 cms,0 cms,Springs,,Year Round,NA,NA
0,.Cataloged-row,Hourglass Falls,,45.49,36 feet / 11 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hourglass-Falls-9855,NA,18.64,29.45,0.46,Not Rated,45.49,39.29,Unavailable,4020 feet (asl),11 meters,11 meters,1,9 meters,11 meters,75 degrees,12 meters,Veiling Horsetail,Columbia River,Chinook Creek,1 cms,0 cms,Lake,12 months,May to August,NA,NA
1,.Cataloged-row,Howlaak Falls,,70.43,70 feet / 21 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Howlaak-Falls-3707,NA,58.13,Unavailable,2.22,1.54,70.44,77.27,Unavailable,5325 feet (asl),21 meters,,1,27 meters,,81 degrees,6 meters,Veiling Plunge,Deschutes River,Park Creek,4 cms,0 cms,Glacier,,May to September,NA,NA
0,.Cataloged-row,Hubbels Falls,,,10 feet / 3 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Hubbels-Falls-11431,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.4811, -73.1166",,3 meters,2 meters,,,,,,,,Winooski River,,,,,,NA,NA
1,.Cataloged-row,Huckleberry Falls,,44.02,530 feet / 162 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Huckleberry-Falls-3314,NA,20.86,Unavailable,0.3,Not Rated,44.02,37.57,Unavailable,1396 feet (asl),162 meters,73 meters,6,2 meters,,90 degrees,213 meters,Tiered Horsetails,Skagit River,,0 cms,0 cms,Unknown,,Winter - Spring,NA,NA
2,.Cataloged-row,Huckleberry Falls,,32.68,92 feet / 28 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Huckleberry-Falls-5190,NA,15.01,Unavailable,0,Not Rated,32.68,24.21,Unavailable,5125 feet (asl),28 meters,21 meters,2,3 meters,,75 degrees,30 meters,Tiered Horsetails,Puyallup River,Huckleberry Creek,0 cms,0 cms,Runoff,,,NA,NA
3,.Cataloged-row,Hug Point Falls,,44.74,15 feet / 5 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Hug-Point-Falls-4102,NA,16.69,Unavailable,0,Not Rated,46.31,46.87,"45.83, -123.96194",25 feet (asl),5 meters,,1,8 meters,,90 degrees,2 meters,Vertical Block,Columbia River (below Portland),Fall Creek,0 cms,0 cms,Runoff,,Winter - Spring,NA,NA
0,.Cataloged-row,Humpback Falls,,41.25,23 feet / 7 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Humpback-Falls-3109,NA,10.05,Unavailable,0.02,Not Rated,41.25,34.3,"48.07583, -121.75854",1533 feet (asl),7 meters,7 meters,1,2 meters,,59 degrees,12 meters,Horsetail,Stilliguamish River,Twentytwo Creek,0 cms,0 cms,Lake,,Winter - Spring,NA,NA
1,.Cataloged-row,Hundred Step Falls,,49.43,233 feet / 71 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hundred-Step-Falls-3114,NA,27.27,Unavailable,0.65,Not Rated,49.43,43.93,"48.07173, -121.76153",2153 feet (asl),71 meters,30 meters,4,12 meters,,63 degrees,46 meters,Segmented Steep Cascade,Stilliguamish River,Twentytwo Creek,0 cms,0 cms,Lake,,,NA,NA
2,.Cataloged-row,Huntingdon Cascades,,23.24,98 feet / 30 meters,New Hampshire,https://www.worldwaterfalldatabase.com/waterfall/Huntingdon-Cascades-12893,NA,9.69,Unavailable,0,Not Rated,23.3,42.43,"44.8557, -71.2899",,30 meters,20 meters,2,2 meters,,60 degrees,76 meters,Steep Tiered Cascades,,Cascade Brook,0 cms,0 cms,Runoff,,,NA,NA
3,.Cataloged-row,Huntington Falls,,,35 feet / 11 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Huntington-Falls-11435,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.0706, -73.1954",,11 meters,11 meters,,,,,,,,Otter Creek,,,,,,NA,NA
4,.Cataloged-row,Huron Falls,,28.19,43 feet / 13 meters,Pennsylvania,https://www.worldwaterfalldatabase.com/waterfall/Huron-Falls-18599,NA,13.06,Unavailable,0.33,Not Rated,28.19,Not Rated,"41.3279, -76.27404",1905 feet (asl),13 meters,9 meters,1,5 meters,,65 degrees,23 meters,Tiered Horsetails,Susquehanna River,Glen Leigh Branch Kitchen Creek,0 cms,0 cms,Lake,12 months,,NA,NA
0,.Cataloged-row,Husum Falls,,47.65,12 feet / 4 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Husum-Falls-5162,NA,49.43,Unavailable,3.17,Not Rated,47.65,41.83,"45.79917, -121.48553",400 feet (asl),4 meters,4 meters,1,23 meters,,77 degrees,2 meters,Wide Steep Cascade,White Salmon River,White Salmon River,25 cms,0 cms,Glacier,,Year Round,NA,NA
1,.Cataloged-row,Hyas Creek Falls,,24.09,151 feet / 46 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Hyas-Creek-Falls-5106,NA,13.31,Unavailable,0,Not Rated,24.12,14.12,"47.55942, -121.1419",5429 feet (asl),46 meters,46 meters,1,3 meters,,70 degrees,24 meters,Horsetail,Columbia River,Hyas Creek,0 cms,0 cms,Glacier,6 months,May to September,NA,NA
0,.Cataloged-row,Illilouette Fall,,84.39,381 feet / 116 meters,California,https://www.worldwaterfalldatabase.com/waterfall/Illilouette-Falls-273,NA,76.43,Unavailable,3.92,27.85,84.39,81.34,"37.7138606, -119.561142",5800 feet (asl),116 meters,116 meters,1,26 meters,37 meters,85 degrees,37 meters,Veiling Plunge,San Joaquin River,Illilouette Creek,10 cms,1 cms,Lake,12 months,April to July,NA,NA
1,.Cataloged-row,Illinois Creek Falls,,45.06,118 feet / 36 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Illinois-Creek-Falls-22567,NA,9.5,Unavailable,1.28,Not Rated,45.06,38.79,Unavailable,2270 feet (asl),36 meters,19 meters,2,5 meters,9 meters,40 degrees,107 meters,Steep Sliding Cascade,Snohomish River,Illinois Creek,0 cms,0 cms,Runoff,12 months,March to June,NA,NA
2,.Cataloged-row,Imperfection Falls,,13.85,51 feet / 16 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Imperfection-Falls-13591,NA,18.9,Unavailable,2.35,Not Rated,13.85,2.03,Unavailable,400 feet (asl),16 meters,7 meters,3,3 meters,,65 degrees,91 meters,Tiered Horsetails,Humptulips River,Donkey Creek,1 cms,0 cms,Runoff,,,NA,NA
3,.Cataloged-row,Imperial Falls,,,66 feet / 20 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Imperial-Falls-8596,NA,17.29,Unavailable,0.23,Not Rated,33.02,24.6,"47.82268, -123.21334",5600 feet (asl),20 meters,20 meters,1,5 meters,8 meters,70 degrees,21 meters,Veiling Horsetail,Dungeness River,,0 cms,0 cms,Runoff,9 months,July to October,NA,NA
0,.Cataloged-row,Ingalls Lake Falls,,,,Washington,https://www.worldwaterfalldatabase.com/waterfall/Ingalls-Lake-Falls-2921,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"47.47249, -120.93606",6359 feet (asl),,,,,,,,,Wenatchee River,Ingalls Creek,,,Lake,,,NA,NA
1,.Cataloged-row,Initial Falls,,40.34,20 feet / 6 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Initial-Falls-5304,NA,10.38,Unavailable,0,Not Rated,42.68,35.98,"46.43308, -121.67822",2909 feet (asl),6 meters,,1,3 meters,,90 degrees,,Horsetail,Cispus River,Unnamed,0 cms,0 cms,Unknown,,Spring,NA,NA
0,.Cataloged-row,Ipsut Falls,,45.38,87 feet / 27 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Ipsut-Falls-5186,NA,28.87,Unavailable,1.72,Not Rated,45.38,39.16,"46.97126, -121.83187",2505 feet (asl),27 meters,15 meters,2,3 meters,,75 degrees,37 meters,Tiered Horsetails,Puyallup River,Ipsut Creek,1 cms,0 cms,Lake,,Year Round,NA,NA
1,.Cataloged-row,Irene Creek Falls,,56.48,250 feet / 76 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Irene-Creek-Falls-3361,NA,41.25,Unavailable,2.87,Not Rated,56.48,52.24,Unavailable,827 feet (asl),76 meters,23 meters,4,3 meters,,77 degrees,229 meters,Tiered Plunges,Cascade River,Irene Creek,1 cms,0 cms,Lake,,Spring,NA,NA
2,.Cataloged-row,Iron Creek Falls,,55.56,365 feet / 111 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Iron-Creek-Falls-2922,NA,11.73,Unavailable,0.56,Not Rated,55.56,51.15,Unavailable,3200 feet (asl),111 meters,59 meters,2,8 meters,15 meters,75 degrees,91 meters,Tiered Horsetails,Skagit River,Iron Creek,0 cms,0 cms,Runoff,9 months,April to July,NA,NA
3,.Cataloged-row,Iron Creek Falls,,58.62,38 feet / 12 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Iron-Creek-Falls-5257,NA,32.74,Unavailable,1.43,Not Rated,58.62,54.75,"46.32852, -121.97038",2742 feet (asl),12 meters,,1,2 meters,,90 degrees,9 meters,Plunging Punchbowl,Cispus River,Iron Creek,2 cms,0 cms,Runoff,,April to July,NA,NA
4,.Cataloged-row,Iron Horse Falls,,49.78,150 feet / 46 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Iron-Horse-Falls-3583,NA,28.73,Unavailable,0.27,Not Rated,49.78,44.35,"47.43725, -121.71305",1254 feet (asl),46 meters,,1,5 meters,,81 degrees,6 meters,Horsetail,Snoqualmie River,Boetzke Creek,0 cms,0 cms,Runoff,,Winter - Spring,NA,NA
5,.Cataloged-row,Isabel Falls,,64.46,250 feet / 76 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Isabel-Falls-4693,NA,52.94,Unavailable,2.86,Not Rated,64.46,61.64,Unavailable,2781 feet (asl),76 meters,55 meters,3,6 meters,,77 degrees,91 meters,Segmented Horsetails,Skykomish River,May Creek,3 cms,0 cms,Lake,,March to June,NA,NA
6,.Cataloged-row,Ithaca Falls,,68.91,139 feet / 42 meters,New York,https://www.worldwaterfalldatabase.com/waterfall/Ithaca-Falls-9104,NA,57.23,Unavailable,3.43,Not Rated,68.91,80.5,"42.4529, -76.4916",530 feet (asl),42 meters,42 meters,1,53 meters,64 meters,65 degrees,43 meters,Wide Horsetail,St. Lawrence River,Fall Creek,7 cms,2 cms,Runoff,12 months,,NA,NA
0,.Cataloged-row,Jack Falls,,27.45,70 feet / 21 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Jack-Falls-4095,NA,-4.41,Unavailable,0,Not Rated,31.64,28.38,Unavailable,250 feet (asl),21 meters,,1,1 meters,,77 degrees,15 meters,Horsetail,Columbia River,Jack Falls Creek,0 cms,0 cms,Runoff,,Winter,NA,NA
1,.Cataloged-row,Jack Falls,,47.43,200 feet / 61 meters,Oregon,https://www.worldwaterfalldatabase.com/waterfall/Jack-Falls-4349,NA,24.77,Unavailable,1.21,Not Rated,47.43,48.27,Unavailable,1451 feet (asl),61 meters,37 meters,3,2 meters,,77 degrees,122 meters,Tiered Horsetails,Umpqua River,Jack Creek,0 cms,0 cms,Runoff,,Winter - Spring,NA,NA
2,.Cataloged-row,Jackman Falls,,,15 feet / 5 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Jackman-Falls-11441,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.0713, -72.9734",,5 meters,3 meters,,,,,,,,New Haven River,,,,,,NA,NA
3,.Cataloged-row,Jackpot Falls,,30.07,160 feet / 49 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Jackpot-Falls-18867,NA,10.33,Unavailable,0,Not Rated,31.26,22.54,Unavailable,2530 feet (asl),49 meters,27 meters,2,3 meters,6 meters,75 degrees,52 meters,Tiered Horsetails,Columbia River,Jackpot Creek,0 cms,0 cms,Runoff,6 months,March to June,NA,NA
0,.Cataloged-row,Jackson Falls,,36.66,80 feet / 24 meters,New Hampshire,https://www.worldwaterfalldatabase.com/waterfall/Jackson-Falls-12900,NA,23.78,Unavailable,4.15,Not Rated,36.66,66.76,"44.1511, -71.1799",,24 meters,8 meters,,14 meters,43 meters,45 degrees,244 meters,Steep Tiered Cascades,Saco River,Wildcat Brook,3 cms,1 cms,Runoff,12 months,,NA,NA
1,.Cataloged-row,Jail Falls,,27.16,24 feet / 7 meters,Maine,https://www.worldwaterfalldatabase.com/waterfall/Jail-Falls-20405,NA,6.05,Unavailable,0,Not Rated,27.53,Not Rated,Unavailable,,7 meters,5 meters,2,2 meters,,50 degrees,18 meters,Steep Tiered Cascades,Androscoggin River,Bear River,0 cms,0 cms,Runoff,,,NA,NA
2,.Cataloged-row,Jay Branch Gorge,,30.29,10 feet / 3 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Jay-Branch-Gorge-11442,NA,14.54,Unavailable,0.32,Not Rated,30.29,48.89,"44.9618, -72.4121",,3 meters,,1,2 meters,5 meters,90 degrees,2 meters,Plunging Punchbowl,,Jay Branch,2 cms,1 cms,Runoff,,,NA,NA
0,.Cataloged-row,Jeff Falls,,32.05,7 feet / 2 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Jeff-Falls-11444,NA,20.19,Unavailable,0.14,Not Rated,32.05,51.73,"44.6402, -72.8262",,2 meters,2 meters,1,12 meters,,90 degrees,2 meters,Segmented Plunges,St. Lawrence River,Brewster River,1 cms,0 cms,Runoff,,,NA,NA
1,.Cataloged-row,Jefferson Creek Falls,,37.81,29 feet / 9 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Jefferson-Creek-Falls-22337,NA,27.37,Unavailable,2.43,Not Rated,37.81,30.25,"47.57107, -123.1489",1120 feet (asl),9 meters,3 meters,9,3 meters,,80 degrees,18 meters,Tiered Plunges,Hamma Hamma River,Jefferson Creek,4 cms,1 cms,Lake,12 months,,NA,NA
2,.Cataloged-row,Jefferson Falls,,,82 feet / 25 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Jefferson-Falls-11445,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.6298, -72.8273",,25 meters,,,,,,,Steep Tiered Cascades,,Brewster River,,,,,,NA,NA
3,.Cataloged-row,Jennings Falls,,35.86,162 feet / 49 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Jennings-Falls-5223,NA,9.96,Unavailable,0,Not Rated,37.38,29.74,Unavailable,2191 feet (asl),49 meters,28 meters,3,2 meters,5 meters,80 degrees,24 meters,Tiered Horsetails,Cowlitz River,Jennings Creek,0 cms,0 cms,Unknown,8 months,April to June,NA,NA
4,.Cataloged-row,Jericho Brook Falls,,,35 feet / 11 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Jericho-Brook-Falls-11446,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"43.6897, -72.3995",,11 meters,11 meters,,,,,,,,Jericho Brook,,,,,,NA,NA
0,.Cataloged-row,Jeudevine Falls,,,75 feet / 23 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Jeudevine-Falls-11447,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.5499, -72.3724",,23 meters,20 meters,2,,,,,Steep Tiered Cascades,,Tucker Brook,,,,,,NA,NA
1,.Cataloged-row,Johannesburg Falls,,58.47,"2,465 feet / 751 meters",Washington,https://www.worldwaterfalldatabase.com/waterfall/Johannesburg-Falls-3083,NA,34.89,Unavailable,2.33,Not Rated,58.47,54.58,"48.47655, -121.09132",4494 feet (asl),751 meters,244 meters,5,2 meters,,59 degrees,457 meters,Steep Cascade,Cascade River,Unnamed,1 cms,0 cms,Glacier,,June to October,NA,NA
0,.Cataloged-row,John Pierce Falls,,46.66,66 feet / 20 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/John-Pierce-Falls-4743,NA,20.08,Unavailable,0.73,Not Rated,46.66,40.67,"48.71862, -121.06873",2061 feet (asl),20 meters,20 meters,1,3 meters,,81 degrees,30 meters,Tiered Horsetails,Skagit River,Horsetail Creek,1 cms,0 cms,Lake,,April to July,NA,NA
0,.Cataloged-row,Jordan Creek Falls,,85.59,588 feet / 179 meters,Washington,https://www.worldwaterfalldatabase.com/waterfall/Jordan-Creek-Falls-4732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,.Cataloged-row,Joslins Falls,,,17 feet / 5 meters,Vermont,https://www.worldwaterfalldatabase.com/waterfall/Joslins-Falls-11449,NA,Unavailable,Unavailable,Unavailable,Not Rated,Not Rated,Not Rated,"44.3613, -71.8462",,5 meters,4 meters,,,,,,,,Halls Brook,,,,,,NA,NA
